id,county,countyid,malepop,femalepop,intersex,totalpopul,households,landareasq,population,shapeleng,shapearea,popdensity,area_in_sq,populati_1,geom
1,nairobi,47,2192452,2204376,245,4397073,1506888,704,3138369,1.55978672217,0.057422949,6247,711.7840231062562,6177.538209990979,0106000020E610000001000000010300000001000000FB000000859FC55CC9734240F76B42714292F2BFC1071B2C3C744240F7411195CD95F2BF03801B2CC6744240FFBA26954D95F2BF74091C2C36754240F7411195CD95F2BFC74A1A2CDA754240207831950D9DF2BF93F61A2C567642401BCC4495CDA7F2BFBCC41B2C9E764240FDD81995CDB0F2BFEF181B2C22774240F72C2D958DB3F2BFADA01A2C987742401F9624958DB8F2BFC74A1A2C1A78424005522F954DC0F2BFEAD51B2C84784240FFA542950DCBF2BF18E71B2C6A784240FDD81995CDD8F2BFD02B1C2C42774240F38C15954DFFF2BF794C1B2C1476424005522F954D28F3BF7F8F1A2CB2754240053D4B950D2EF3BFDBB11A2C7E75424009F246958D3CF3BFC1071B2C3C754240118040954D46F3BF4B3B1B2CEE74424003702295CD53F3BF46F81B2C50754240118040954D66F3BFA75D1B2CBA7542400DD10A958D6FF3BF1D2A1B2C08764240035B3E958D79F3BF18E71B2C6A76424019FF1B958D7DF3BF60A21B2CD27642400FB317950D84F3BFD02B1C2C427742401EAB0895CD92F3BF46F81B2C9077424003702295CD8BF3BF99391A2C34784240053D4B950D8EF3BF1D2A1B2C4879424019FF1B958D9DF3BF794C1B2C547A4240053D4B950DA6F3BF09C31A2CE47A4240FDC335958DA6F3BF74091C2C767B4240F81749954DA9F3BFC74A1A2C5A7C4240FDC335958DA6F3BF794C1B2C547D42401F9624958D98F3BFC1071B2CBC7D4240FDC335958D96F3BFBCC41B2C1E7E42400BE937954D93F3BF2C4E1C2C8E7E4240F7411195CD95F3BF74091C2CF67E4240FFA542950D9BF3BF31911B2C2C7F4240FDC335958DA6F3BFD56E1B2C607F4240F72C2D958DB3F3BF99391A2CB47F424003702295CDBBF3BF09C31A2C24804240035B3E958DC1F3BF794C1B2C94804240F81749954DC9F3BFC74A1A2C9A81424015353C95CDC4F3BFD02B1C2CC281424009F246958DB4F3BFBCC41B2C1E8242401BCC4495CDA7F3BF4B3B1B2CAE824240F81749954DA1F3BF46F81B2C1083424015353C95CD94F3BFFE3C1C2CE88342401BCC4495CD87F3BF46F81B2C508442401F9624958D78F3BFFE3C1C2CE8844240091C0F950D69F3BF46F81B2C50864240118040954D56F3BF1D2A1B2C08874240F38C15954D4FF3BF65E51A2C70874240FDC335958D56F3BF60A21B2CD2874240F38C15954D4FF3BFF55B1A2C00894240F72C2D958D7BF3BFFE3C1C2C6889424009F246958D94F3BFA21A1C2C5C8A424003702295CDCBF3BF69831D2C3A8B4240144A20950DBFF3BF74091C2CB68B4240118040954DCEF3BFA75D1B2C3A8C4240136813958DEAF3BF99391A2C348B424003702295CDFBF3BFADA01A2C188D4240FFA542950D33F4BF517E1A2C4C8D424015353C95CD3CF4BFEAD51B2C048D4240FFA542950D63F4BFC1071B2C7C8C4240136813958D62F4BF31911B2CEC8B4240035B3E958D69F4BF1D2A1B2C488B42401F9624958D70F4BF09C31A2CE48A42401F9624958D78F4BFEAD51B2CC48A4240FFBA26954D85F4BF37D41A2C8A8A4240118040954D8EF4BF794C1B2C148A4240F9231E954D8AF4BFADA01A2CD889424009F246958D94F4BFDBB11A2CBE894240F81749954DA9F4BFFE3C1C2C688942400F9E3395CDB9F4BF74091C2C768942400BE937954DCBF4BF60A21B2CD289424009072B95CDD6F4BF74091C2C76884240F9231E954DD2F4BF09C31A2C6483424003702295CDABF4BFEAD51B2C448142400FB317950DC4F4BFADA01A2C588042401BCC4495CDCFF4BFADA01A2C18804240F38C15954DB7F4BF31911B2C6C7F4240FDD81995CD80F4BF74091C2CB67C42401AE128950DA2F4BFADA01A2C187D42400DD10A958DBFF4BFDBB11A2CFE7D4240035B3E958D09F5BF65E51A2CB07C424009F246958D64F5BFEAD51B2CC47B4240FDC335958DA6F5BFC74A1A2C5A7B4240144A20950D9FF5BF03801B2C067B42400BE937954D93F5BFBCC41B2C9E774240F72C2D958D6BF5BFC1071B2C3C754240035B3E958DB1F5BFEF181B2C2274424005522F954DD0F5BF1D2A1B2C08754240F81749954DF9F5BFBCC41B2C5E7542400BE937954D0BF6BFD02B1C2C02764240FFA542950D33F6BFD02B1C2C4276424019FF1B958D4DF6BFC74A1A2CDA764240F90E3A950D50F6BF46F81B2C50774240F38C15954D5FF6BFC74A1A2CDA7742400BE937954D63F6BF18E71B2C6A784240F81749954D71F6BFEAD51B2CC4784240207831950D7DF6BF2C4E1C2C0E794240F9231E954D8AF6BF1D2A1B2C4879424005522F954DC0F6BF46F81B2C9079424009F246958DCCF6BF517E1A2C0C7A424019FF1B958DD5F6BFA21A1C2C5C7A4240118040954DDEF6BF60A21B2CD27A42400FB317950DFCF6BFC74A1A2C1A7B424015353C95CD04F7BF03801B2C067B424009F246958D1CF7BF18E71B2CAA7A4240091C0F950D11F7BF2C4E1C2C4E7A42401F9624958D00F7BFDBB11A2CBE7942400F9E3395CD01F7BFA21A1C2C5C7942401F9624958DF8F6BF7F8F1A2CF2784240091C0F950DF1F6BF74091C2C76784240FFBA26954DEDF6BF1D2A1B2C48774240FFBA26954DEDF6BF18E71B2C6A7442400FB317950DC4F6BF37D41A2C4A724240FDC335958DA6F6BFD02B1C2C0272424009072B95CD9EF6BF8EB31B2C787242400FB317950D94F6BF46F81B2C10724240053D4B950D8EF6BF4B3B1B2CAE714240035B3E958D89F6BF60A21B2C5271424003702295CD83F6BF74091C2CF6704240F90E3A950D80F6BFF55B1A2C80704240136813958D82F6BFEAD51B2C04704240F81749954D81F6BFF55B1A2C806F42400BE937954D83F6BF03801B2C466F4240118040954D76F6BFD02B1C2CC26E4240144A20950D77F6BF4B3B1B2C6E6E42401F9624958D70F6BF517E1A2C0C6E4240118040954D66F6BF31911B2C2C6D424019FF1B958D5DF6BFEAD51B2CC46C4240118040954D56F6BFEF181B2C626C4240144A20950D47F6BF60A21B2C126C424003702295CD33F6BF37D41A2CCA6A4240207831950D35F6BFA75D1B2C3A6A424003702295CD33F6BFD02B1C2C42694240118040954D26F6BF7F8F1A2CF26842401EAB0895CD1AF6BF74091C2C76684240F7411195CD1DF6BF60A21B2CD2674240FFBA26954D2DF6BF46F81B2C90674240F7411195CD35F6BF4B3B1B2C2E67424019FF1B958D35F6BF517E1A2CCC6642400DD10A958D37F6BF18E71B2C6A6642401AF60C954D34F6BF4B3B1B2CEE6542400F9E3395CD31F6BFEAD51B2C846542400FB317950D2CF6BFEF181B2C22654240207831950D35F6BFA75D1B2CBA64424009F246958D34F6BFADA01A2C58644240035B3E958D39F6BFD02B1C2C02644240F9231E954D32F6BF8EB31B2C78634240FFA542950D33F6BF74091C2CF662424005522F954D38F6BF517E1A2C8C624240FFA542950D33F6BFBCC41B2C1E624240207831950D35F6BF794C1B2CD461424009F246958D2CF6BFBCC41B2C5E614240F81749954D29F6BF18E71B2CEA604240035B3E958D29F6BF2C4E1C2C8E604240144A20950D27F6BF46F81B2C10604240144A20950D27F6BF8EB31B2C385F4240136813958D1AF6BF60A21B2C125E4240053D4B950D0EF6BFFE3C1C2CA85D4240207831950D05F6BF03801B2C465D4240F7411195CDFDF5BF99391A2C745C42401F9624958DE8F5BF03801B2C065C424009F246958DDCF5BF93F61A2C965B42401AF60C954DCCF5BF4B3B1B2C2E5B4240091C0F950DC1F5BF60A21B2CD25A4240FFA542950DBBF5BFEF181B2C625A4240118040954DAEF5BF7F8F1A2CF25942401EAB0895CDA2F5BF03801B2C06594240F7411195CDA5F5BF2C4E1C2C4E584240F90E3A950D90F5BF99391A2CF4574240118040954D7EF5BFD56E1B2CE05742401F9624958D70F5BF09C31A2CA457424009F246958D64F5BFC74A1A2C1A5742400BE937954D43F5BF8EB31B2C78564240FDD81995CD48F5BFA75D1B2CBA5542400DD10A958D37F5BF74091C2C365642401F9624958D30F5BFD02B1C2C02554240FFBA26954D1DF5BFD56E1B2CE055424019FF1B958DE5F4BF46F81B2C50564240136813958DEAF4BFD56E1B2CE056424005522F954DD0F4BFD02B1C2C4257424015353C95CDC4F4BF60A21B2CD257424005522F954DA0F4BFD56E1B2CE05742400BE937954D93F4BF99391A2C34584240F7411195CD85F4BF1D2A1B2C485842401BCC4495CD77F4BF4B3B1B2C2E58424005522F954D68F4BF46F81B2C9058424005522F954D68F4BF46F81B2C905842401BCC4495CD57F4BFA75D1B2CFA5842400F9E3395CD51F4BF99391A2C345942401BCC4495CD47F4BFADA01A2CD8584240091C0F950D39F4BF4B3B1B2C2E594240F72C2D958D2BF4BF517E1A2CCC5942401BCC4495CD2FF4BF236D1A2C265A4240FFA542950D23F4BFD02B1C2C825A4240118040954D26F4BFEF181B2C625B42401EAB0895CD2AF4BF46F81B2CD05B4240F38C15954D2FF4BFD56E1B2C205C424005522F954D38F4BFEF181B2C625C4240F81749954D21F4BFBCC41B2CDE5C4240118040954D06F4BF7F8F1A2CF25C4240053D4B950DF6F3BFA75D1B2C3A5D4240FDC335958DEEF3BFF55B1A2C405D4240F7411195CDDDF3BF93F61A2C965D4240035B3E958DC1F3BFBCC41B2C1E5E424019FF1B958DC5F3BF1D2A1B2C885E42401BCC4495CDC7F3BFA75D1B2C7A5F42400BE937954DCBF3BF03801B2C8660424019FF1B958D9DF3BFA21A1C2CDC604240207831950D85F3BF517E1A2C8C614240FFA542950D8BF3BFD56E1B2CA062424009072B95CD9EF3BFA21A1C2CDC6242400BE937954D93F3BF99391A2CB4634240FDD81995CDA0F3BF46F81B2C106442401AF60C954D8CF3BF7F8F1A2C72644240F81749954D71F3BFC1071B2CFC644240136813958D52F3BFDBB11A2C7E6442400DD10A958D47F3BF794C1B2CD4644240FFBA26954D2DF3BF93F61A2C5665424005522F954D10F3BF46F81B2C506642401BCC4495CD1FF3BFDBB11A2CBE6942401AF60C954D5CF3BF09C31A2CE46A4240207831950D75F3BFA21A1C2C9C6A42401BCC4495CD57F3BF2C4E1C2C4E6B424019FF1B958D5DF3BF93F61A2CD66C424005522F954D68F3BF09C31A2CE46C4240118040954D56F3BF236D1A2C266D4240053D4B950D3EF3BF93F61A2C966D4240F9231E954D3AF3BF60A21B2C126E42401AE128950D3AF3BF517E1A2C4C6E424009072B95CD26F3BF794C1B2C946E42400FB317950D0CF3BF09C31A2CE46E4240FFA542950D13F3BF31911B2C6C6F424015353C95CD1CF3BF65E51A2CF06F4240FFA542950D23F3BF99391A2C747042401AF60C954D24F3BF65E51A2CF070424003702295CD23F3BF236D1A2C66714240F9231E954D22F3BFA21A1C2CDC7142401EAB0895CD1AF3BFEAD51B2C4472424005522F954D18F3BF2C4E1C2CCE724240F72C2D958D13F3BFA75D1B2CBA724240FDC335958DFEF2BFC74A1A2C9A72424005522F954DF0F2BF2C4E1C2CCE7142401AE128950DCAF2BF03801B2C86724240F9231E954DB2F2BFFE3C1C2CE87242400F9E3395CD99F2BFDBB11A2C3E7342400BE937954D93F2BFC74A1A2C9A734240FDD81995CD90F2BF859FC55CC9734240F76B42714292F2BF
2,mombasa,1,610257,598046,30,1208333,378422,220,939370,0.88558616055,0.02332510618,5495,289.73579600564597,4170.465012119019,0106000020E610000001000000010300000003000000AC00000065E51A2C70D743403F764665333E10C0FE3C1C2C28D7434048634565D33F10C01D2A1B2C48D743407E504465734310C093F61A2C56D74340FF704D65A34710C02C4E1C2C0ED7434043FA4D65D34A10C07F8F1A2CB2D64340FF704D65A34B10C009C31A2C64D6434082BC5165234D10C0FE3C1C2C28D6434088254965235010C065E51A2C30D54340019C4865F35010C0C74A1A2CDAD4434088254965235410C0C1071B2C3CD5434043FA4D65D35410C0C74A1A2CDAD5434082BC5165235510C046F81B2C50D64340C1964F65635610C0D02B1C2C42D64340C82A4265B35A10C009C31A2C64D64340C1964F65635E10C0D02B1C2C42D6434084E74C65736210C0A21A1C2C1CD64340C0AE4965536510C031911B2CACD5434085124865C36B10C009C31A2C64D54340085E4C65436F10C01D2A1B2C08D5434082BC5165237310C0FE3C1C2CE8D44340019C4865F37610C093F61A2C16D4434041CF5265838110C0EF181B2CE2D3434084E74C65738410C01D2A1B2CC8D3434007335165F38710C060A21B2C52D3434004205065939110C0A21A1C2C1CD3434009465265539410C0F55B1A2C80D24340C0AE4965539D10C037D41A2C0AD2434082BC5165239D10C060A21B2C52D0434088254965239410C02C4E1C2CCED0434002C74365438C10C065E51A2CF0D0434084E74C65738810C0C1071B2CFCD04340FE884765938410C093F61A2C16D14340C2C14A65B38110C0794C1B2C94D14340C0AE4965537F10C0A75D1B2CBAD1434081D44B65137C10C009C31A2C24D1434084E74C65737A10C0EF181B2CE2D0434085124865C37710C04B3B1B2CAED04340FE884765937410C0ADA01A2C58D04340450D4F65337110C093F61A2CD6CE434047384A65836410C018E71B2CEACD434048634565D35B10C0C1071B2CBCCD434082BC5165236110C0A75D1B2C7ACD4340C82A4265B36410C0EAD51B2C04CD434002C74365436610C0C1071B2CBCCC4340C0AE4965536910C009C31A2CE4CC4340FE884765936C10C018E71B2CEACC4340494B4B65E37010C074091C2CB6CC434085124865C37310C04B3B1B2C6ECC434009465265537610C0ADA01A2CD8CB4340019C4865F37610C0F55B1A2C40CB434084E74C65737A10C0EAD51B2CC4CA434009465265537A10C0794C1B2C54CA4340C1964F65637C10C0517E1A2CCCC94340450D4F65337D10C08EB31B2CB8CA434082BC5165237310C0BCC41B2CDECA4340085E4C65436F10C031911B2CECCA4340873D4365136B10C0ADA01A2CD8CA4340494B4B65E36610C0A21A1C2C9CCA434080A95065C36210C0794C1B2C54CA434048634565D35F10C04B3B1B2C2ECA4340C6FF4665635B10C0236D1A2C26CA4340C6FF4665635710C04B3B1B2C2ECA4340C4EC4565034B10C04B3B1B2C2ECA4340C0AE4965533110C099391A2C34CA434048634565D32D10C0794C1B2C54CA4340494B4B65E32A10C04B3B1B2C6ECA4340C6FF4665632710C0794C1B2C54CA434082BC5165232510C0517E1A2C0CCA434085124865C32110C065E51A2CB0C94340450D4F65331F10C02C4E1C2C4EC94340019C4865F31C10C0ADA01A2CD8C8434080A95065C31A10C093F61A2C56C84340019C4865F31810C0794C1B2C14C84340FE884765931610C0C1071B2C3CC84340BE834E65031010C065E51A2C70C84340085E4C65430D10C07F8F1A2CB2C8434082BC5165230B10C060A21B2CD2C84340050B6C65530710C0ADA01A2CD8C84340019C4865F30210C031911B2CECC84340848395CA66FB0FC046F81B2C90C943408A1A9ECA66E20FC003801B2C06C94340848395CA66DB0FC0F55B1A2C00C943408A1A9ECA66D20FC093F61A2C56C943408CFF8DCAC6CE0FC018E71B2CAACA4340848395CA66C70FC037D41A2CCACA43400D7B86CA26BE0FC0A75D1B2C3ACC434090C68ACAA6A70FC0D02B1C2C82CC43408CFF8DCAC6A20FC07F8F1A2CF2CC43400F4B92CA46A00FC0D56E1B2C60CD43400D7B86CA26A60FC0C1071B2CBCCD434009B489CA46A90FC018E71B2CEACD4340839EA5CA06AF0FC0A75D1B2C7ACE4340848395CA66AF0FC065E51A2CF0CE43407F5D93CAA6AE0FC0236D1A2C66CF434002A997CA26AC0FC0517E1A2C4CD0434009B489CA46B90FC02C4E1C2CCED04340866885CAC6B70FC04B3B1B2CAED1434007CF99CAE6B00FC093F61A2C16D243400D7B86CA26AE0FC065E51A2C30D3434090C68ACAA6AF0FC093F61A2C16D343400579A3CA46AA0FC0794C1B2CD4D2434013128FCA26A50FC0EF181B2CE2D243408F5584CA669D0FC060A21B2C52D343400F4B92CA46980FC031911B2CACD34340FC8BA4CAA6940FC037D41A2C4AD343400A2590CA868F0FC074091C2C36D34340048E87CA86880FC0EAD51B2C44D3434007CF99CAE6800FC01D2A1B2CC8D243407F5D93CAA67E0FC060A21B2C52D2434012A188CAE6760FC060A21B2C52D243408D7094CA066D0FC0EF181B2CE2D24340822D9FCAC6680FC037D41A2C4AD343400840A0CA26670FC046F81B2C10D4434009B489CA46650FC0EF181B2C22D6434085F49BCAA6610FC0236D1A2CA6D6434007CF99CAE6640FC0D02B1C2C42D74340023891CAE6650FC060A21B2CD2D743400A2590CA86670FC0C1071B2C3CD8434002A997CA26680FC0ADA01A2C98D84340023891CAE6650FC003801B2C06D9434085F49BCAA6610FC0EAD51B2C84D943407F5D93CAA6620FC037D41A2C8AD943400579A3CA466E0FC0FE3C1C2C68D943400840A0CA26770FC0A21A1C2C5CD9434009B489CA467D0FC074091C2C76D9434093079DCA06840FC08EB31B2CB8D943400840A0CA268B0FC08EB31B2CF8D94340FC8BA4CAA6900FC0DBB11A2CBEDA43407F5D93CAA6960FC0C74A1A2C1ADB434012A188CAE69A0FC0D02B1C2C82DB4340839EA5CA069F0FC07F8F1A2CF2DB434009B489CA46A10FC0C1071B2C7CDC43408CFF8DCAC6A20FC0D56E1B2C20DD4340866885CAC6A30FC0FE3C1C2CA8DD434013128FCA26A50FC0ADA01A2C18DE434087D98BCA069E0FC0EF181B2CA2DE434007CF99CAE6A00FC018E71B2CEADE43408F5584CA66A50FC0C74A1A2C5ADF43400053A1CA86A90FC099391A2CB4DF434010BC98CA86AA0FC0BCC41B2C1EE04340822D9FCAC6AC0FC02C4E1C2C8EE0434087D98BCA06AE0FC037D41A2C0AE1434013128FCA26AD0FC0517E1A2C8CE143407FEC8CCA66B00FC07F8F1A2C72E143408A1A9ECA66B60FC0BCC41B2C1EE1434087D98BCA06BA0FC0D02B1C2CC2E043408CFF8DCAC6BE0FC060A21B2C52E043407C9696CAC6C50FC0EAD51B2C04E0434010BC98CA86CE0FC0FE3C1C2CA8DF43400579A3CA46D60FC0A75D1B2C7ADE4340839EA5CA06EB0FC0BCC41B2C1EDE4340839EA5CA06F30FC0D02B1C2CC2DD4340019C4865F30010C0EF181B2CA2DD434004205065930510C0517E1A2C0CDD434002C74365430810C0517E1A2C0CDD4340FE884765930C10C0F55B1A2C40DD434002C74365431010C01D2A1B2C88DD434009465265531410C0F55B1A2C40DD434088254965231810C0BCC41B2CDEDC434082BC5165231910C0A21A1C2C9CDC434004205065931B10C02C4E1C2C4EDC4340494B4B65E31E10C0D02B1C2C82DB4340C0AE4965532910C0A75D1B2C3ADB43403F764665332C10C003801B2C06DB434004205065932F10C0A21A1C2C9CDA4340FF704D65A33310C0F55B1A2C00DA43407E504465733B10C074091C2C76D9434043FA4D65D33E10C003801B2C06D94340FE884765934010C0EAD51B2C84D84340085E4C65434110C0236D1A2CE6D74340494B4B65E34010C065E51A2C70D743403F764665333E10C00400000065E51A2C70D743403F764665333E10C0DBB11A2C7ED74340FF704D65A33B10C074091C2C36D7434005DA4465A33A10C065E51A2C70D743403F764665333E10C00600000008DF813E1AD74340C2AAC467D73110C02C4E1C2C0ED7434043FA4D65D33010C0D56E1B2CE0D64340C4EC4565033510C0794C1B2C14D7434084E74C65733810C0D02B1C2C42D74340450D4F65333510C008DF813E1AD74340C2AAC467D73110C0
